1,5,0,20435.36,2,1.2276759879,0.1212,0.0221,0.0273,20435.36
1,5,1,21704.13,2,1.1768812116,0.1212,0.0221,0.0273,21704.13
1,5,2,20920.32,2,1.3256689968,0.1212,0.0221,0.0273,20920.32
1,5,3,20587.66,2,1.1868675957,0.1212,0.0221,0.0273,20587.66
1,5,4,20669.24,2,1.2257952201,0.1212,0.0221,0.0273,20669.24
1,5,5,21072.14,2,1.1782317852,0.1212,0.0221,0.0273,21072.14
1,5,6,21414.26,2,1.3265157876,0.1212,0.0221,0.0273,21414.26
1,5,7,21983.8,2,1.2073166438,0.1212,0.0221,0.0273,21983.8
1,5,8,21563.13,2,1.2743501201,0.1212,0.0221,0.0273,21563.13
1,5,9,21409.3,2,1.2249527626,0.1212,0.0221,0.0273,21409.3
1,5,10,21338.62,2,1.1925718293,0.1212,0.0221,0.0273,21338.62
1,5,11,21116.5,2,1.2296077061,0.1212,0.0221,0.0273,21116.5
1,5,12,21425.46,2,1.2890721607,0.1212,0.0221,0.0273,21425.46
1,5,13,21368.43,2,1.2590489395,0.1212,0.0221,0.0273,21368.43
1,5,14,20550.22,2,1.1864991092,0.1212,0.0221,0.0273,20550.22
1,5,15,20674.6,2,1.1969271515,0.1212,0.0221,0.0273,20674.6
1,5,16,21387.26,2,1.2308636005,0.1212,0.0221,0.0273,21387.26
1,5,17,21166.97,2,1.1389959847,0.1212,0.0221,0.0273,21166.97
1,5,18,22075.16,2,1.1414186894,0.1212,0.0221,0.0273,22075.16
1,5,19,20457.84,2,1.2680244784,0.1212,0.0221,0.0273,20457.84
1,5,20,21109.02,2,1.1994698237,0.1212,0.0221,0.0273,21109.02
1,5,21,21501.67,2,1.1424111008,0.1212,0.0221,0.0273,21501.67
1,5,22,21530.28,2,1.1932018436,0.1212,0.0221,0.0273,21530.28
1,5,23,20942.65,2,1.1801655033,0.1212,0.0221,0.0273,20942.65
1,5,24,20678.53,2,1.1671074183,0.1212,0.0221,0.0273,20678.53
1,5,25,20436.42,2,1.1543940168,0.1212,0.0221,0.0273,20436.42
1,5,26,21060.4,2,1.2747299108,0.1212,0.0221,0.0273,21060.4
1,5,27,20630.62,2,1.261019004,0.1212,0.0221,0.0273,20630.62
1,5,28,21050.2,2,1.1423988995,0.1212,0.0221,0.0273,21050.2
1,5,29,21105.06,2,1.0893600499,0.1212,0.0221,0.0273,21105.06
1,5,30,21035.81,2,1.1812014691,0.1212,0.0221,0.0273,21035.81
1,5,31,21612.36,2,1.176367827,0.1212,0.0221,0.0273,21612.36
1,5,32,22023.54,2,1.1659265008,0.1212,0.0221,0.0273,22023.54
1,5,33,22069.9,2,1.1068432753,0.1212,0.0221,0.0273,22069.9
1,5,34,22290.18,2,1.0749109374,0.1212,0.0221,0.0273,22290.18
1,5,35,21620.83,2,1.0830456922,0.1212,0.0221,0.0273,21620.83
1,5,36,21211.51,2,1.2531343745,0.1212,0.0221,0.0273,21211.51
1,5,37,21302.47,2,1.2250642157,0.1212,0.0221,0.0273,21302.47
1,5,38,20924.51,2,1.1299675849,0.1212,0.0221,0.0273,20924.51
1,5,39,20944.44,2,1.0861168584,0.1212,0.0221,0.0273,20944.44
1,5,40,22193.7,2,1.0649776736,0.1212,0.0221,0.0273,22193.7
1,5,41,22190.01,2,1.0666345464,0.1212,0.0221,0.0273,22190.01
1,5,42,22329.23,2,1.0466142237,0.1212,0.0221,0.0273,22329.23
1,5,43,21519.93,2,1.2683272675,0.1212,0.0221,0.0273,21519.93
1,5,44,21667.23,2,1.2155936366,0.1212,0.0221,0.0273,21667.23
1,5,45,21407.15,2,1.0647699798,0.1212,0.0221,0.0273,21407.15
1,5,46,22181.4,2,1.0096706727,0.1212,0.0221,0.0273,22181.4
1,5,47,21894.38,2,1.0807563689,0.1212,0.0221,0.0273,21894.38
1,5,48,21915.17,2,1.0602684353,0.1212,0.0221,0.0273,21915.17
1,5,49,21584.23,2,1.0881598127,0.1212,0.0221,0.0273,21584.23
1,5,50,21474.95,2,1.0785849974,0.1212,0.0221,0.0273,21474.95
1,5,51,21213.99,2,1.0131031152,0.1212,0.0221,0.0273,21213.99
1,5,52,22187.56,2,1.0322554504,0.1212,0.0221,0.0273,22187.56
1,5,53,22037.17,2,1.0552817565,0.1212,0.0221,0.0273,22037.17
1,5,54,22297.7,2,1.0461070606,0.1212,0.0221,0.0273,22297.7
1,5,55,22305.94,2,1.0836370984,0.1212,0.0221,0.0273,22305.94
1,5,56,22232.9,2,1.0918196737,0.1212,0.0221,0.0273,22232.9
1,5,57,22243.61,0,0.9493384297,0.1212,0.0221,0.0273,22243.61
1,5,58,22857.18,2,1.0451632416,0.1212,0.0221,0.0273,22857.18
1,5,59,21940.18,2,1.0646149141,0.1212,0.0221,0.0273,21940.18
1,5,60,22233.94,2,1.0575602545,0.1212,0.0221,0.0273,22233.94
1,5,61,22287.96,2,1.1205844771,0.1212,0.0221,0.0273,22287.96
1,5,62,22661.34,2,1.0936281626,0.1212,0.0221,0.0273,22661.34
1,5,63,21779.65,2,1.013092905,0.1212,0.0221,0.0273,21779.65
1,5,64,21872.12,0,0.9718798857,0.1212,0.0221,0.0273,21872.12
1,5,65,21689.74,2,1.0116627729,0.1212,0.0221,0.0273,21689.74
1,5,66,21758.64,2,1.0624575761,0.1212,0.0221,0.0273,21758.64
1,5,67,21806.21,2,1.0278473391,0.1212,0.0221,0.0273,21806.21
1,5,68,21702.1,2,1.0211415174,0.1212,0.0221,0.0273,21702.1
1,5,69,22176.67,0,0.9769289397,0.1212,0.0221,0.0273,22176.67
